symbol,token_address,coingecko_id,always_watch,exchange,borsa
APP,0xc5d27f27f08d1fd1e3ebbaa50b3442e6c0d50439,moon-app,False,"binance,gate",binance
MBAG,0xa7f4195f10f1a62b102bd683eab131d657a6c6e4,moonbag,False,"binance,gate",binance
MOONCAT,0x98968f0747e0a261532cacc0be296375f5c08398,mooncat-vault-nftx,False,"binance,gate",binance
MOONEY,0x20d4db1946859e2adb0e5acc2eac58047ad41395,mooney,False,"binance,gate",binance
MTK,0xac9d70aebd49555b033751e311044becf3513c0f,moonland-metaverse-token,False,"binance,gate",binance
AAA,0x8c6bf16c273636523c29db7db04396143770f6a0,moon-rabbit,False,"binance,gate",binance
MNRY,0x06904a21f2db805487fcbdc3b3fe9607daaa5d54,moonray,False,"binance,gate",binance
CPAI,0x6ef69ba2d051761afd38f218f0a3cf517d64a760,moontax,False,"binance,gate",binance
CAH,0x8e0e57dcb1ce8d9091df38ec1bfc3b224529754a,moon-tropica,False,"binance,gate",binance
MOOTUN,0x2bcbec0296cddda988ea88031e43fe247fa6d341,moo-tun,False,"binance,gate",binance
MOOX,0x77ebcf0659bbf4e68d8ce6d84bb25c5cde207b97,mooxmoo,False,"binance,gate",binance
MOPS,0x602f65bb8b8098ad804e99db6760fd36208cd967,mops,False,"binance,gate",binance
MOROS,0xab85fc558d722a2b7c040ffb77db676bd9e7d322,moros-net,False,"binance,gate",binance
MORPHAI,0x683989afc948477fd38567f8327f501562c955ac,morph-ai,False,"binance,gate",binance
MPH,0x6369c3dadfc00054a42ba8b2c09c48131dd4aa38,morpher,False,"binance,gate",binance
MORPH,0x4687f007da484efe20d7a17e5b1d105cdbfca0eb,morpheus,False,"binance,gate",binance
MOR,0xcbb8f1bda10b9696c57e13bc128fe674769dcec0,morpheusai,False,"binance,gate",binance
MIND,0xc9eb61ffb66d5815d643bbb8195e17c49687ae1e,morpheus-labs,False,"binance,gate",binance
MNW,0xd3e4ba569045546d09cf021ecc5dfe42b1d7f6e4,morpheus-network,False,"binance,gate",binance
MORPHO,0x58d97b57bb95320f9a05dc918aef65434969c2b2,morpho,False,"binance,gate",binance
MORPHO,0x9994e35db50125e0df82e4c2dde62496ce330999,morpho-2,False,"binance,gate",binance
MACRV,0x9dc7094530cb1bcf5442c3b9389ee386738a190c,morpho-aave-curve-dao-token,False,"binance,gate",binance
XMW,0x391cf4b21f557c935c7f670218ef42c21bd8d686,morphware,False,"binance,gate",binance
MORRA,0xd9adfb67381d392c6e9671f64cdd9014bfcd74f2,morra,False,"binance,gate",binance
MORTI,0x6969e5cfe7578ac5f06d313c1a25578927a5bbc9,morti,False,"binance,gate",binance
MCO2,0xfc98e825a2264d890f9a1e68ed50e1526abccacd,moss-carbon-credit,False,"binance,gate",binance
MOC,0x865ec58b06bf6305b886793aa20a2da31d034e68,mossland,False,"binance,gate",binance
USDM,0x59d9356e565ab3a36dd77763fc0d87feaf85508c,mountain-protocol-usdm,False,"binance,gate",binance
MOVE,0x3073f7aaa4db83f95e9fff17424f71d4751a3073,movement,False,"binance,gate",binance
$MOXI,0x456ff1fbb87ec74165a11460f9d1864775dc227a,mox-ai,False,"binance,gate",binance
MPENDLE,0x83e817e1574e2201a005ec0f7e700ed5606f555e,mpendle,False,"binance,gate",binance
MPRO,0xd88611a629265c9af294ffdd2e7fa4546612273e,mpro-lab,False,"binance,gate",binance
MSTR,0x42069026eac8eee0fd9b5f7adfa4f6e6d69a2b39,mstr2100,False,"binance,gate",binance
MPS,0x96c645d3d3706f793ef52c19bbace441900ed47d,mt-pelerin-shares,False,"binance,gate",binance
MUA,0x527f788aeaf856ad2e2c7096b5aab634bff281b8,mua-dao,False,"binance,gate",binance
MU,0xb6d369faf21cda1b281013ea83badf6bb26b884d,mu-chan,False,"binance,gate",binance
MUFFIN,0x68aae81b4241ffe03d3552d42a69940604fe28bf,muffin,False,"binance,gate",binance
MUGI,0x04c293144acc45a19da9c2817c08d1352e5be70e,mugi,False,"binance,gate",binance
DNA,0x7d3e4165fd7d8590fb2a415a550f7bdece5c4f52,muhdo-hub,False,"binance,gate",binance
MAIV,0x39903a1a6f289a67e0de94096915c4ccd506ab2a,multi-asset-investment-vehicle,False,"binance,gate",binance
MUBI,0x38e382f74dfb84608f3c1f10187f6bef5951de93,multibit,False,"binance,gate",binance
MULTI,0x65ef703f5594d2573eb71aaf55bc0cb548492df4,multichain,False,"binance,gate",binance
INUS,0x39207d2e2feef178fbda8083914554c59d9f8c00,multiplanetary-inus,False,"binance,gate",binance
MTV,0x6226e00bcac68b0fe55583b90a1d727c14fab77f,multivac,False,"binance,gate",binance
AI,0xc91b523a59acc63a64f61fc7bbfb4bfc82dd25f2,multiverse,False,"binance,gate",binance
MUMU,0x2f573070e6090b3264fe707e2c9f201716f123c7,mumu,False,"binance,gate",binance
MCTP,0x98509e66fbf5a68d18ebb01dc4a52ce020fc8d1f,mumubit-token,False,"binance,gate",binance
BULL,0x9b7331c6e98bad1dc8f096ff3d98c93b3b9b1173,mumu-the-bull-2,False,"binance,gate",binance
MURATIAI,0x69c2fcae7e30b429166bd616a322e32bec036bcf,muratiai,False,"binance,gate",binance
MUSD,0xe2f2a5c287993345a840db3b0845fbc70f5935a5,musd,False,"binance,gate",binance
MUSE,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,muse-2,False,"binance,gate",binance
MOCA,0x9ac07635ddbde5db18648c360defb00f5f22537e,museum-of-crypto-art,False,"binance,gate",binance
MUSK,0x6069c9223e8a5da1ec49ac5525d4bb757af72cd8,musk-gold,False,"binance,gate",binance
MSM,0x2c3b62cdeab213ff58ad24fe8bbdf224c7f66dce,musmecoin,False,"binance,gate",binance
MUST,0x9c78ee466d6cb57a4d01fd887d2b5dfb2d46288f,must,False,"binance,gate",binance
MUTE,0xa49d7499271ae71cd8ab9ac515e6694c755d400c,mute,False,"binance,gate",binance
MUZZ,0xef3daa5fda8ad7aabff4658f1f78061fd626b8f0,muzzle,False,"binance,gate",binance
MXNB,0xf197ffc28c23e0309b5559e7a166f2c6164c80aa,mxnb,False,"binance,gate",binance
MX,0x11eef04c884e24d9b7b4760e7476d06ddf797f36,mx-token,False,"binance,gate",binance
MYB,0x5d60d8d7ef6d37e16ebabc324de3be57f135e0bc,mybit-token,False,"binance,gate",binance
DPET,0xfb62ae373aca027177d1c18ee0862817f9080d08,my-defi-pet,False,"binance,gate",binance
GROK,0x1c95519d3fc922fc04fcf5d099be4a1ed8b15240,my-life-as-grok,False,"binance,gate",binance
ALICE,0xac51066d7bec65dc4589368da368b212745d63e8,my-neighbor-alice,False,"binance,gate",binance
MNT,0x26d3c0d9f4cc4c130097b6afdebe4f5e497e6bdf,mynth,False,"binance,gate",binance
MYRIA,0xa0ef786bf476fe0810408caba05e536ac800ff86,myria,False,"binance,gate",binance
SHELL,0xf2c88757f8d03634671208935974b60a2a28bdb3,myshell,False,"binance,gate",binance
$MYST,0xc7068fff81f3a5b8c49cf6d35b3bc524c3f045e9,myst,False,"binance,gate",binance
MYST,0x4cf89ca06ad997bc732dc876ed2a7f26a9e7f361,mysterium,False,"binance,gate",binance
MYSTERY,0x64c5cba9a1bfbd2a5faf601d91beff2dcac2c974,mystery-2,False,"binance,gate",binance
MYTH,0xba41ddf06b7ffd89d1267b5a93bfef2424eb2003,mythos,False,"binance,gate",binance
NABOX,0x03d1e72765545729a035e909edd9371a405f77fb,nabox,False,"binance,gate",binance
NGC,0x72dd4b6bd852a3aa172be4d6c5a6dbec588cf131,naga,False,"binance,gate",binance
NAKA,0x6967b9a8c0b14849cfe8f9e5732b401433fd2898,naka-go,False,"binance,gate",binance
⌘,0x00000000000007c8612ba63df8ddefd9e6077c97,nani,False,"binance,gate",binance
NBT,0x446f2a8a39cc730ef378be759a3c57f1a3fe824c,nanobyte,False,"binance,gate",binance
NAOS,0x4a615bb7166210cce20e6642a6f8fb5d4d044496,naos-finance,False,"binance,gate",binance
NARUTO,0xad8d0de33c43eefe104a279cdb6ae250c12e6214,naruto,False,"binance,gate",binance
NASDAQ420,0x615987d46003cc37387dbe544ff4f16fa1200077,nasdaq420,False,"binance,gate",binance
NDEPS,0xc71104001a3ccda1bef1177d765831bd1bfe8ee6,native-decentralized-euro-protocol-share,False,"binance,gate",binance
NAVYSEAL,0x34df29dd880e9fe2cec0f85f7658b75606fb2870,navy-seal,False,"binance,gate",binance
NEAR,0x85f17cf997934a597031b2e18a9ab6ebd4b9f6a4,near,False,"binance,gate",binance
PAD,0xea7cc765ebc94c4805e3bff28d7e4ae48d06468a,nearpad,False,"binance,gate",binance
NAIX,0x701c7542cd5d69494ef9fc8829a7f6093ad8084c,nebula-ai-2,False,"binance,gate",binance
NED,0x8d9d725aaa3f6236763ff548051657a342c37623,ned,False,"binance,gate",binance
NHT,0x84342e932797fc62814189f01f0fb05f52519708,neighbourhoods,False,"binance,gate",binance
NEIREI,0x1d4fb9bfa1967be6ca74819e28b98c2aa5ae8b59,neirei,False,"binance,gate",binance
NEIRO,0x812ba41e071c7b7fa4ebcfb62df5f45f6fa853ee,neiro-3,False,"binance,gate",binance
NEIRO,0xa6180029845469e89c507fe3eafedfa242687822,neiro-4,False,"binance,gate",binance
NEIRO,0xee2a03aa6dacf51c18679c516ad5283d8e7c2637,neiro-on-eth,False,"binance,gate",binance
ASG,0xb533687ef77459093368c43e95f8df1c2b5a1f7a,nekoverse-city-of-greed-anima-spirit-gem,False,"binance,gate",binance
NET,0x6e6b7adfc7db9feeb8896418ac3422966f65d0a5,nektar-network,False,"binance,gate",binance
NEMO,0xb60fdf036f2ad584f79525b5da76c5c531283a1b,nemo-sum,False,"binance,gate",binance
NAAI,0x7865ec47bef9823ad0010c4970ed90a5e8107e53,neoaudit-ai,False,"binance,gate",binance
NEX,0xe2dc070524a6e305ddb64d8513dc444b6a1ec845,neon-exchange,False,"binance,gate",binance
NEOS,0xd2a08ff5f31d2f2d70c91960323c2ed31268ae25,neos-ai,False,"binance,gate",binance
NCR,0xdb5c3c46e28b53a39c255aa39a411dd64e5fed9c,neos-credits,False,"binance,gate",binance
NEOT,0xd0e6d04c2f105344860d07912a857ad21204fc97,neotech,False,"binance,gate",binance
BYTES,0xa19f5264f7d7be11c451c093d8f92592820bea86,neo-tokyo,False,"binance,gate",binance
NERD,0xed1273928ba97eed7b49e82c2f39d512d7591112,nerdbot,False,"binance,gate",binance
NEST,0xcd6926193308d3b371fdd6a6219067e550000000,nest,False,"binance,gate",binance
NALPHA,0x593ccca4c4bf58b7526a4c164ceef4003c6388db,nest-alpha-vault,False,"binance,gate",binance
NBASIS,0x11113ff3a60c2450f4b22515cb760417259ee94b,nest-basis-vault,False,"binance,gate",binance
NBTC,0x02cdb5ccc97d5dc7ed2747831b516669eb635706,nest-btc-vault,False,"binance,gate",binance
NCREDIT,0xa5f78b2a0ab85429d2dfbf8b60abc70f4cec066c,nest-credit-vault,False,"binance,gate",binance
INELIXIR,0xd3bfd6e6187444170a1674c494e55171587b5641,nest-elixir-vault-lp,False,"binance,gate",binance
NETF,0xdea736937d464d288ec80138bcd1a2e109a200e3,nest-etf-vault,False,"binance,gate",binance
NELIXIR,0x9fbc367b9bb966a2a537989817a088afcaffdc4c,nest-institutional-core,False,"binance,gate",binance
NINSTO,0xbfc5770631641719cd1cf809d8325b146aed19de,nest-institutional-vault,False,"binance,gate",binance
NPAYFI,0xb52b090837a035f93a84487e5a7d3719c32aa8a9,nest-payfi-vault,False,"binance,gate",binance
EGG,0x65ccd72c0813ce6f2703593b633202a0f3ca6a0c,nestree,False,"binance,gate",binance
NTBILL,0xe72fe64840f4ef80e3ec73a1c749491b5c938cb9,nest-treasury-vault,False,"binance,gate",binance
NMT,0x03aa6298f1370642642415edc0db8b957783e8d6,netmind-token,False,"binance,gate",binance
NAO,0x72f713d11480dcf08b37e1898670e736688d218d,nettensor,False,"binance,gate",binance
NETVR,0x52498f8d9791736f1d6398fe95ba3bd868114d10,netvrk,False,"binance,gate",binance
N3,0x9b79ea20a8258649401f8c58973281081d905b9f,network3,False,"binance,gate",binance
NCAT,0x2b7c0fa747611d4412b54076c62119926474edb3,neuracat,False,"binance,gate",binance
NEURA,0x3d1c949a761c11e4cc50c3ae6bdb0f24fd7a39da,neurahub,False,"binance,gate",binance
NEURAL,0x32b053f2cba79f80ada5078cb6b305da92bde6e1,neuralai,False,"binance,gate",binance
NEURAI,0x25517010a154ec41f76d203ab221019a37c2dab6,neuralis-ai,False,"binance,gate",binance
NERF,0xaf8942831f3a096f708b8b31f191b8958cf176c5,neural-radiance-field,False,"binance,gate",binance
NTD,0x1e354f9ab5bcc9fb981f31b794c5fe13f7a89218,neural-tensor-dynamics,False,"binance,gate",binance
$VOX,0xb5274d9f803b4b15607c6e180ef8f68fe990f73b,neuravox,False,"binance,gate",binance
NEURONI,0x922e2708462c7a3d014d8344f7c4d92b27ecf332,neuroni-ai,False,"binance,gate",binance
NTMPI,0x53be7be0ce7f92bcbd2138305735160fb799be4f,neutaro,False,"binance,gate",binance
XTN,0x674c6ad92fd080e4004b2312b45f796a192d27a0,neutrino,False,"binance,gate",binance
NSBT,0x9d79d5b61de59d882ce90125b18f74af650acb93,neutrino-system-base-token,False,"binance,gate",binance
NEUY,0xa80505c408c4defd9522981cd77e026f5a49fe63,neuy,False,"binance,gate",binance
NEVA,0x3ada3bf9a5c5c59523d6193381c0d14787070e54,neva,False,"binance,gate",binance
REMUS,0x391883a5d2438716796336f2e420a92e52b45efe,new-ancient-dna,False,"binance,gate",binance
NEWO,0x98585dfc8d9e7d48f0b1ae47ce33332cf4237d96,new-order,False,"binance,gate",binance
PEPE,0xa57ed6e54be8125bbe45d6ca330e45ebb71ef11e,newpepe,False,"binance,gate",binance
NWC,0x968f6f898a6df937fc1859b323ac2f14643e3fed,newscrypto-coin,False,"binance,gate",binance
STATE,0x00c2999c8b2adf4abc835cc63209533973718eb1,new-world-order,False,"binance,gate",binance
NWO,0xb4c42d3ecb9cf5811e7cf21a81d0bf3fee21a6f3,new-world-order-2,False,"binance,gate",binance
NEX,0x2c623d3cc9a2cc158951b8093cb94e80cf56deea,nexai,False,"binance,gate",binance
NXR,0xbb8ecf8d1342e086c9a751ee1b31a8320007379f,nexara,False,"binance,gate",binance
GATE,0xf33136452828e8f2dd2b9d8d591ca692f8edaf3c,nexgate,False,"binance,gate",binance
NEXO,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,nexo,False,"binance,gate",binance
NEXM,0xe831f96a7a1dce1aa2eb760b1e296c6a74caa9d5,nexum,False,"binance,gate",binance
NEX,0xc01154b4ccb518232d6bbfc9b9e6c5068b766f82,nexus-2,False,"binance,gate",binance
NEXUSAI,0xe96edd48cf0c6e930ce55f171a721017b28e0f08,nexusai,False,"binance,gate",binance
NBTC,0x8bb97a618211695f5a6a889fac3546d1a573ea77,nexusbtc,False,"binance,gate",binance
NEXUS,0xa3e7aa0dcf8c7df9ee6d7bafadbaa7ee89ad2da2,nexuschain,False,"binance,gate",binance
USEU,0xe07ecc676daf0b24b24a1c46c966d9c463984b38,nexus-pro-useu,False,"binance,gate",binance
NEZUKO,0x049715c70fdbdd2be4814f76a53dc3d6f4367756,nezuko,False,"binance,gate",binance
NFNT,0x82d36570842fc1ac2a3b4dbe0e7c5c0e2e665090,nfinityai,False,"binance,gate",binance
NFM,0x9df03fba103491fffde4fbc5fea15efaa43c67a5,nfmart,False,"binance,gate",binance
NFTFI,0x09d6f0f5a21f5be4f59e209747e2d07f50bc694c,nftfi,False,"binance,gate",binance
NFTFN,0x9a64977ebf739dff35ed4281a4b5e833bfdb1314,nftfn,False,"binance,gate",binance
N1,0xacbd826394189cf2623c6df98a18b41fc8ffc16d,nftify,False,"binance,gate",binance
NFTL,0xe7f72bc0252ca7b16dbb72eeee1afcdb2429f2dd,nftlaunch,False,"binance,gate",binance
GEM,0x9b17baadf0f21f03e35249e0e59723f34994f806,nftmall,False,"binance,gate",binance
NFT,0xcb8d1260f9c92a3a545d409466280ffdd7af7042,nft-protocol,False,"binance,gate",binance
NFTD,0x8e0fe2947752be0d5acf73aae77362daf79cb379,nftrade,False,"binance,gate",binance
NFTS,0x08037036451c768465369431da5c671ad9b37dbc,nft-stars,False,"binance,gate",binance
WRLD,0xd5d86fc8d5c0ea1ac1ac5dfab6e529c9967a45e9,nft-worlds,False,"binance,gate",binance
NFTX,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,nftx,False,"binance,gate",binance
NFTY,0xe1d7c7a4596b038ced2a84bf65b8647271c53208,nfty-token,False,"binance,gate",binance
SHIB,0xfcaf0e4498e78d65526a507360f755178b804ba8,niccagewaluigielmo42069inu,False,"binance,gate",binance
NFTL,0x3c8d2fce49906e11e71cb16fa0ffeb2b16c29638,nifty-league,False,"binance,gate",binance
CROW,0x6325cf7b3b645de6355e37e0e88f6ff0030f9e97,night-crows,False,"binance,gate",binance
NVG,0x08f40811c7d6c013744166f3d4cb1a9a92d3d54e,nightverse-game,False,"binance,gate",binance
NIHAO,0xc3681a720605bd6f8fe9a2fabff6a7cdecdc605d,nihao,False,"binance,gate",binance
NIHAO,0xa672b803e807ab9b7cb8514350523cd6d2e4d5cc,nihao-coin,False,"binance,gate",binance
NIIFI,0x852e5427c86a3b46dd25e5fe027bb15f53c4bcb8,niifi,False,"binance,gate",binance
NAI,0x32f4768fc4a238a58fc9da408d9a0da4333012e4,nimbus-ai,False,"binance,gate",binance
NINA,0xe94db607eba8f76a377d9bcc327c9856ed90fbde,nina,False,"binance,gate",binance
NINA,0x697a79af2de4af9e9aa0d08905374556ad1353bb,ninapumps,False,"binance,gate",binance
NST,0x70bef3bb2f001da2fddb207dae696cd9faff3f5d,ninja-squad,False,"binance,gate",binance
NITEFEEDER,0x85f7cfe910393fb5593c65230622aa597e4223f1,nitefeeder,False,"binance,gate",binance
NITRO,0x76887cb94cf29ec539b3219ba62104be04f26a5c,nitro-2,False,"binance,gate",binance
NTX,0xfdb15e5e6799be72798b1ccfaecbf186bf73a0c4,nitroex,False,"binance,gate",binance
NITRO,0x0335a7610d817aeca1bebbefbd392ecc2ed587b8,nitro-league,False,"binance,gate",binance
NIZA,0xb58e26ac9cc14c0422c2b419b0ca555ee4dcb7cb,niza-global,False,"binance,gate",binance
NKN,0x5cf04716ba20127f1e2297addcf4b5035000c9eb,nkn,False,"binance,gate",binance
NOBL,0x88b9f5c66342ebaf661b3e2836b807c8cb1b3195,nobleblocks,False,"binance,gate",binance
GPU,0x1258d60b224c0c5cd888d37bbf31aa5fcfb7e870,nodeai,False,"binance,gate",binance
NODL,0x63a4faa0edc59811f9d3fd8b9aae5131a9488437,nodelight,False,"binance,gate",binance
$NODE,0xff284f2e8cce4cd2f4537d8a9369482b545908fb,nodelyai,False,"binance,gate",binance
NODE,0x3b24ed67481a80609af2f8913a45da2049547cfd,nodez,False,"binance,gate",binance
NOGS,0x5fa20d59d2a907e5fed9fb80b4a8d9f0d069a48d,noggles,False,"binance,gate",binance
ENQAI,0x710287d1d39dcf62094a83ebb3e736e79400068a,noisegpt,False,"binance,gate",binance
NLS,0xb34e17562e4f1f63a2d4cf684ed8bc124e519771,nolus,False,"binance,gate",binance
NKP,0x11fa1193743061591cbe47c9e0765eaebaa3a046,nonkyotoprotocol,False,"binance,gate",binance
NPC,0x8ed97a637a790be1feff5e888d43629dc05408f6,non-playable-coin,False,"binance,gate",binance
$NPI,0x80034f803afb1c6864e3ca481ef1362c54d094b9,non-playable-inu,False,"binance,gate",binance
NOOB,0x06561dc5cedcc012a4ea68609b17d41499622e4c,noob,False,"binance,gate",binance
USN,0xda67b4284609d2d48e5d10cfac411572727dc1ed,noon-usn,False,"binance,gate",binance
NOAI,0x0575bf910466b306afb07e4544203d9e21413c56,nord-ai,False,"binance,gate",binance
NORD,0x6e9730ecffbed43fd876a264c982e254ef05a0de,nord-finance,False,"binance,gate",binance
NRDC,0x1eb7bd905855c483db19f53c8c4d42db42a159fc,nordic-ai,False,"binance,gate",binance
COCAINE,0x3595e426a7808e2482667ee4e453ef280fbb9cf4,nose-candy,False,"binance,gate",binance
NSTR,0x610dbd98a28ebba525e9926b6aaf88f9159edbfd,nostra,False,"binance,gate",binance
THING,0xffd822149fa6749176c7a1424e71a417f26189c8,nothing-token,False,"binance,gate",binance
NOTI,0xffb1018eff5fc021e15215290732f02a89b008e7,noti,False,"binance,gate",binance
NOTE,0xcfeaead4947f0705a14ec42ac3d44129e1ef3ed5,notional-finance,False,"binance,gate",binance
NOVA,0xd0b3a986fff305854a7238a8e099cce1ced01a3d,nova-2,False,"binance,gate",binance
NOVAQ,0xf2b733bdddb8e12f0b3e15781b319389d499dad6,novaq,False,"binance,gate",binance
AUDD,0x4cce605ed955295432958d8951d0b176c10720d5,novatti-australian-digital-dollar,False,"binance,gate",binance
VACHI,0x337af08bb6980ecb68389c5ed8876d08643abf8a,novawchi,False,"binance,gate",binance
N,0xc7bb03ddd9311fc0338be013e7b523254092fda9,nsurance,False,"binance,gate",binance
NSURE,0x20945ca1df56d237fd40036d47e866c7dccd2114,nsure-network,False,"binance,gate",binance
NCASH,0x809826cceab68c387726af962713b64cb5cb3cca,nucleus-vision,False,"binance,gate",binance
NCDT,0xe0c8b298db4cffe05d1bea0bb1ba414522b33c1b,nuco-cloud,False,"binance,gate",binance
NU,0x4fe83213d56308330ec302a8bd641f1d0113a4cc,nucypher,False,"binance,gate",binance
NUGX,0x75fa2a76e5ec2269cf507b9296ac108373c72a6e,nugget-rush,False,"binance,gate",binance
NGTG$$,0x810296898a4f870619b015c0b13c8c6e65b305e3,nugget-trap,False,"binance,gate",binance
NAI,0x5ac34c53a04b9aaa0bf047e7291fb4e8a48f2a18,nuklai,False,"binance,gate",binance
NLK,0x744030ad4e6c10faf5483b62473d88a254d62261,nulink-2,False,"binance,gate",binance
$NUMBER,0x6965fb688861c004f4f0117980c519b342419941,number,False,"binance,gate",binance
NUM,0x3496b523e5c00a4b4150d6721320cddb234c3079,numbers-protocol,False,"binance,gate",binance
NMR,0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,numeraire,False,"binance,gate",binance
NUMI,0xa29c9a740de8194e4016747e9a04a84946ada0a5,numine-token,False,"binance,gate",binance
NTX,0xf0d33beda4d734c72684b5f9abbebf715d0a7935,nunet,False,"binance,gate",binance
NNT,0x19193f450086d0442157b852081976d41657ad56,nunu-spirits,False,"binance,gate",binance
SUSD,0x57ab1ec28d129707052df4df418d58a2d46d5f51,nusd,False,"binance,gate",binance
NCASH,0xd105c45bcc7211f847ae73b187a41b7d8184ade2,nutcash,False,"binance,gate",binance
NUT,0x473f4068073cd5b2ab0e4cc8e146f9edc6fb52cc,nutcoin-meme,False,"binance,gate",binance
NVIR,0x9d71ce49ab8a0e6d2a1e7bfb89374c9392fd6804,nvirworld,False,"binance,gate",binance
NXM,0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,nxm,False,"binance,gate",binance
NYA,0x38f9bf9dce51833ec7f03c9dc218197999999999,nya,False,"binance,gate",binance
NYAN,0x0ebe30595a44e5288c24161ddfc1e9fa08e33a0c,nyan-meme-coin,False,"binance,gate",binance
NYM,0x525a8f6f3ba4752868cde25164382bfbae3990e1,nym,False,"binance,gate",binance
$NXCP,0x96665680f4889891f3209713cb9a8205dce7278d,nyx-cipher,False,"binance,gate",binance
O3,0xee9801669c6138e84bd50deb500827b776777d28,o3-swap,False,"binance,gate",binance
OATH,0xd20523b39faf1d6e9023a4d6085f87b7b0de7926,oath,False,"binance,gate",binance
OBOL,0x0b010000b7624eb9b3dfbc279673c76e9d29d5f7,obol-2,False,"binance,gate",binance
OCC,0x2f109021afe75b949429fe30523ee7c0d5b27207,occamfi,False,"binance,gate",binance
OF,0xde7e34ad87bfc5d5906f334661110eb438af718b,oceanfund,False,"binance,gate",binance
OCEAN,0x967da4048cd07ab37855c090aaf366e4ce1b9f48,ocean-protocol,False,"binance,gate",binance
OCH,0x19373ecbb4b8cc2253d70f2a246fa299303227ba,och,False,"binance,gate",binance
OCAI,0xe0396ef787f8b0385f0e73d30acf8b922b1761f1,ocnest-ai,False,"binance,gate",binance
OCT,0xf7b2e24c53476899357d205c7923958ca85e49b4,octanepay,False,"binance,gate",binance
OCTA,0xfa704148d516b209d52c2d75f239274c8f8eaf1a,octaspace,False,"binance,gate",binance
OCTO,0x7240ac91f01233baaf8b064248e80feaa5912ba3,octofi,False,"binance,gate",binance
OCT,0xf5cfbc74057c610c8ef151a439252680ac68c6dc,octopus-network,False,"binance,gate",binance
OCW,0x26c75c7d815efe6bf5a6decd17d20d1fdad96a08,octopuswallet,False,"binance,gate",binance
ODDS,0x81de7654a08b0a37d136eb6e31a54543cdabeb15,oddsnotify,False,"binance,gate",binance
ODDZ,0xcd2828fc4d8e8a0ede91bb38cf64b1a81de65bf6,oddz,False,"binance,gate",binance
ODE,0xbf52f2ab39e26e0951d2a02b49b7702abe30406a,odem,False,"binance,gate",binance
OCN,0x4092678e4e78230f46a1534c0fbc8fa39780892b,odyssey,False,"binance,gate",binance
OCISLY,0x356e17967206efb413b60ab0ba44e269063a26c9,ofcourse-i-still-love-you,False,"binance,gate",binance
